Principal_Component_1_Random,Principal_Component_2_Random
-0.48844839430143056,-0.2425882205211655
0.5645755621127443,0.05929316549849538
0.07507865002503128,0.5590297236117026
-0.4487742119555239,-0.45085332567002817
1.1296633498249,-0.1302568499045774
-0.21330798266143652,0.191084502884885
-0.7695093361658031,0.13488268679365145
0.155232658963023,0.011424823202951889
0.08972235171693678,-0.030408848505946502
1.1427222113856144,0.26959011681386286
-0.507310388646098,0.014633251459525744
-0.8889299842379987,0.060812672505947137
-0.5131621839252815,-0.07579218882200088
0.8660675218409059,0.41846741922096187
-0.658967596176034,0.2850802957442581
-0.4831474334245347,0.3700236378807698
0.2933165110149516,-0.0009718762643014756
0.5703221479750422,-0.2703435069084495
0.09603641599043279,-0.3106095794098455
1.3546468753846692,0.22371780594195187
-0.7784112180589403,0.18972753901850842
0.5344166497297798,-0.26859273121523797
0.2522455873871576,-0.031146791025511784
0.6322441982492059,-0.2060618904442932
0.6177131065310989,-0.1084694483041523
-0.7230280503406437,0.19416846174977398
-0.48046910869850395,0.5628410627915714
-0.7745237252325936,0.2903812669729817
-0.19312430739179748,-0.368196937871221
-0.2660459349709061,-0.02408408065295194
0.5419930907867105,-0.08484566676019695
-0.821175909876807,0.10865307874891347
0.3452098503536966,-0.007941650849769385
0.2963231868553765,-0.047449369653049356
-0.2856413594948617,0.20032180678410338
-0.2057071638302928,-0.42461521137967473
0.585484333578637,0.0008859755203820712
-0.057180369643422005,0.212157280183217
0.6006818419378546,-0.23146840010224717
-0.11430498060228933,-0.16872970372422483
-0.8407984120307126,0.055825171923069294
-0.1380126439531515,0.40035471331317185
1.2162607112004309,0.2308070215098088
-0.4561042836126453,0.020527136876057818
-0.5901429812449814,-0.23880521460362975
-1.0338822672136108,0.12002816183112015
0.44087295888545486,-0.41973135692552227
-0.8525880074043791,0.03223442495969138
-0.7458758734115846,0.0316104639548169
-0.7802497026151144,0.36301803504961944
0.27228354233230195,-0.15637635138358977
0.9314327522968993,0.22230575596859642
-0.5602748594093073,-0.014913848981583771
-0.3475415281553716,-0.04948091335945027
0.9140291962242387,0.5365286133047836
-0.8274648665691132,0.07911677364138472
-0.20697082018377413,-0.19392679239009658
0.6324131259577987,-0.002227695719745869
0.09049934620748143,-0.5539446493840942
-0.9045876618793854,0.10845288105027442
-0.5492486713639316,0.3546416065302698
0.6064278871728187,-0.07479039523352521
-0.25748268741742797,-0.19182891172870287
1.4014210616219707,0.2014140876753711
-0.7285248327505005,0.15993143632874027
0.9169784070648064,-0.06069728291474846
0.5818861292823687,0.061279501823984436
-0.7277721199519744,0.05467409900889576
-0.30628374157980987,-0.4256863299550246
0.05004379179213531,0.22724976841767752
0.659046667486694,0.2488328101186748
0.5880579804319346,-0.2493409522627438
0.36807324104667927,-0.21924427530061236
-0.35773286160873785,0.5333606093909233
1.2868153393462305,0.2774423382650733
-1.045571319881233,-0.11362846635249761
-0.37664794505069527,-0.5070822491922901
0.42819696143512503,-0.40893409933600433
-0.4520864836821901,-0.10273915349839768
-0.42025935695673716,-0.1977938979171711
-0.1946535933746471,-0.5261087279069411
-0.505006328601736,-0.4325712830718707
-0.44240130042446746,0.05802886844023811
0.3874738960069954,-0.13483865951389964
-0.5704027043454314,0.2292641536647104
0.38563049781508457,0.08745728949022556
0.6155946134703346,-0.056783658831994606
0.02072038101581202,0.36017277003124626
0.6204122082372752,-0.052139890323735484
1.2182270317483352,0.05406099248015662
-0.04438704382100831,0.14927731173803163
-0.38055529840355445,0.3947477706681571
-0.6769869265184522,0.10206134974298103
0.6755967713564206,-0.012196793829276855
-0.39828754860837173,0.02731744879606834
0.6060594740989639,-0.07660433176422655
-0.4670354779314568,0.29150745455291927
0.5252279648202032,-0.25581959917472724
-0.8446919019921483,0.04271218177594316
-0.6993282217762937,0.4708555560613477
0.6266453224224537,-0.055456892783276986
0.45900614975723647,0.04157685470379682
0.02656456112683394,0.045005765418669505
-0.44734916068313774,0.11514195578633674
0.5801217221055995,0.02024465180006223
0.8415422058312377,0.2613977956040368
0.5044830708804127,-0.14985936896798246
-0.38468364231143065,0.49541249735330334
0.3448130990172796,-0.008547583659973454
-0.9289455590419382,0.08215455569689262
0.6007427223113361,-0.04656841314085307
1.345657388505156,0.2551326123841574
0.8273251553984886,-0.24336844625662585
1.1651800622204465,0.06805394159986618
-0.49464350812326136,-0.21443065667932829
0.928819858865112,0.2458916611875977
0.5645155776393257,-0.2515989172390675
-0.2185852919555476,-0.42468533757612187
0.798941804673868,0.1197677809032793
0.6140097536267085,0.023687378495415305
0.5580391540205257,-0.2412206009852557
-0.3795766375839015,-0.0691228043661928
-0.0890429306836814,-0.4289645975810142
-0.3133689452352684,-0.289147953690401
0.3228697165639256,-0.46450625771986126
1.3357158514750722,0.3011913236007982
-0.4307518901202145,-0.5791775414060396
0.7042241008809708,-0.016657628532649793
-0.4621276785885922,-0.34264916031866244
-0.34807890716324486,-0.0857495721274701
-0.04380554643047701,-0.13537586736033524
-0.4661671201193514,-0.1255555588907612
-0.6064762184467278,-0.00030472800348179806
-0.5454240276099809,-0.3858885646033738
-0.6751053307198636,0.07624563455938181
0.04130733322706808,-0.5392669334058283
0.8206870025146639,0.030602491505052707
-0.8833310273044176,0.07219890244613549
-0.31650416836738765,-0.5582567847992488
-0.08217614936635947,-0.4370007563750558
0.5684711923079401,-0.10558601091015873
-0.14685915473219555,-0.31183960611378975
0.3628575526239547,-0.1637739143404331
-0.32305271653943063,-0.5907128346355024
0.5560089445245522,-0.24417478735331574
0.5142700822508675,-0.14532079852699267
0.15400382736789778,-0.014829524121933488
0.00013214836179751985,-0.543073599785564
0.9192543013878477,0.21130859598308788
-0.35409790026735616,0.5997664947867326
-1.0359696126980327,0.04397128717035458
0.23356691932875842,0.29037293978747286
0.8475503072178265,0.16615943584932244
0.10676604463147817,0.2723636352592695
-0.29784428212306413,0.7473074564500503
0.5825348783653561,-0.07589154425800433
-0.33175449358417236,-0.07948170560052752
-0.09616918941389285,-0.17745359880200354
0.46334111204385653,-0.20529514670678478
-0.705983735676826,0.2292398320640633
0.23681482285050812,0.20107032482596734
0.2464606595911217,-0.5141895719857595
0.6055743599606249,-0.07735114983853762
-0.2985847162893884,-0.010305693265981047
0.5383475749236233,-0.24280530076205917
-0.8013654156205083,0.4732287168611414
-0.2908929013731918,-0.2938228677202966
-0.38503643588955033,-0.04259708140810664
0.5910469086227261,-0.008380704551818113
-0.7200520371585044,0.30013259551697935
-0.38934096009956237,0.04494527782189876
-0.6206089979966263,0.3577920832649144
-0.3601348096801583,0.12036821623443536
-0.49037052228724404,-0.3603273330106656
-0.32588367967357024,-0.10418450709739203
-0.4749157449104023,-0.4412843094609272
-0.43324498132046396,-0.4563476280535077
-0.748090403456227,0.19676587800666884
-0.5088134384248721,-0.31503452142006455
0.1681757769691552,-0.21020976424267424
-0.695136984142332,0.2558202614927344
0.1728707377442482,-0.4589632070286588
-0.1939584394087784,-0.156739194931485
-0.05658763533288833,-0.20502606333402468
1.3937102572900328,0.23837175445744915
1.25278384526822,0.22816453231189604
-0.6762006773938181,0.4883786277676972
-0.15807363024720142,0.2049771188234921
-0.6777072982195227,0.01706476516546617
-0.6721509955271873,-0.20131392715416635
0.2540206394703885,-0.3665690705782364
0.9262873693736265,-0.036084631805789726
1.0138005156340164,0.4293345396859642
0.6441401489861733,0.09487898196153405
-0.5319856111806045,0.115673346824301
-0.8774585800921578,0.3258407389706937
0.6447598885260275,-0.06610755717685998
-0.40658241490139857,-0.38499217977844286
-0.8259255086872994,0.2661829451992393
-0.5713608166373335,-0.1007673075301241
-0.15256543857116353,0.09821077486345037
-0.15337148200991782,-0.20814235122954192
-0.4235158314033011,-0.2745443393108127
1.3700142325873916,0.196371536875457
0.38571722379011975,-0.15692623196807723
0.6572373086862106,-0.21856062364468784
0.5505269908423104,-0.26685626148769465
-0.27757241244296726,-0.36520012975365307
-0.08904077978388145,0.03426985530301255
0.923603871599563,0.13553124021759017
-0.8051167521916099,0.1344621104722537
-0.26559782285972133,-0.589687887791761
-0.2529256632844746,-0.49599259439282406
-0.27526573027274875,-0.45832953600624954
-0.04715229609803056,0.6790620272410219
1.382951649414393,0.21964409528981385
-0.42667620475268264,-0.6369909744746359
0.4672278429545623,0.2793986513679039
-0.7655628426157196,0.2898432582765922
-0.465251335543534,0.4489581228740734
-0.07267736107684056,0.029276379116812346
-0.6713617489070453,0.14136119275258366
0.03521713506542914,-0.12888669014304163
0.9105477955119933,0.00816034986062131
-0.10356467051102411,0.05640021215887476
-0.7117093337729252,-0.049239272718972056
-0.08046175380590309,-0.3749709846734802
0.5968244242157106,-0.05129580112704507
0.32059108226706695,-0.3945468646098574
-0.009283428980121902,0.29302826812457144
0.5661814774249804,0.004649355161691508
0.3187891557679783,0.1596877490969174
-0.5552134008237751,-0.11259365086134301
-0.34828436532860985,-0.3758727251434446
-0.49292472213522176,0.15608012843097752
0.6127904340225513,-0.038319394639600796
0.2322562426074092,-0.2723971258032154
-0.05774073706927155,-0.41223330005729303
-0.0353722271977508,0.221647499952059
0.31369966736101534,-0.0020204876982180754
0.10076035012676234,-0.3315124490005917
0.6244613373574501,0.013880916844216598
0.3812680619623059,-0.33627442358280846
0.4311081473547541,-0.13574697349035875
0.5048364607886101,-0.1492253517906069
-0.8986918218943261,-0.035153621938064906
-0.6266420228763133,0.27567403191750245
-0.8512106201088083,0.013432340954152763
-0.6001336815541405,-0.15144313623646857
-0.8779704487846527,0.05832340503979767
-0.4563451591319043,-0.22253417085237928
0.5223606782555974,-0.26079772978734195
-0.41133006565239627,-0.18682037343822497
-0.5221592289275481,-0.27223028117860865
-0.11746525662888352,0.25453171114124173
0.6938368743605894,0.029428906126909956
-0.5617642140916647,-0.14823817904248374
0.3037413719052857,-0.3777996392831332
-0.4388070336803247,0.28962974542298214
0.5882159952549444,-0.09892618888172702
-0.31200429199726,-0.1834083478786903
0.6731128519998912,-0.012267376119854087
0.4410833354877618,-0.2634791262959641
-0.13947585289135161,0.07737612452094517
0.5936815964818106,-0.09202611983918463
-0.9662753967456305,0.06967183610120282
-0.1239700220386079,-0.5356018145059661
-0.48082870515282855,0.48509211044229067
-0.06903449074383006,0.01070503559863683
0.9813835099904499,-0.14992954582523216
0.44416794198094633,0.06870836610036515
-0.4567233261381577,-0.5970128773689006
-0.4928400927990526,0.43980061817052246
0.520443049841596,-0.0946630845567203
-0.7164926882248636,0.1507887527729893
-0.38972318689639607,-0.26733676526719957
0.5289645264168816,-0.16981732836634625
-0.5433905876434711,-0.48205291990208016
0.5464300665097747,-0.2658798242973032
-0.6458281890616874,0.0401337931724562
0.5710596546613343,-0.03794316965886365
-0.6809603717684584,0.09307430246214927
-0.7072590183317937,0.33208560751042737
0.1338546021393403,0.48828059808945534
0.5794028487075619,-0.08900860802222998
-0.4119754042825196,-0.18797817610103795
-0.11977139883216222,0.0532742008115961
0.3088412060222842,-0.054108611076424305
-0.5739195007521557,0.5011723199807906
-0.9162016247794335,-0.016217296842386764
-0.5425217239296979,-0.550595740700468
0.09309767229390709,0.30910819496678893
0.053428060789845445,-0.12434783166286334
-0.09145585992400761,-0.3551115123937659
-0.5794289232829117,-0.1084219869966016
0.01724988302891911,0.4104428441245868
0.7398401418691694,-0.13190767847807733
0.5251313247278026,-0.17213219415360204
-0.7654038738673353,0.3161982732591872
-0.8338021911952794,0.1971262666746312
1.2539609024297205,0.24739521439068426
0.34073549896883193,-0.10050871193681506
1.383693698633983,0.22085447892160018
0.3339297570524224,-0.3360924165727831
0.4250066897796855,-0.1781780630601072
-0.75058750248378,0.28808239428989535
1.4040378182929254,0.2559661019040603
-0.6531354322093578,0.08293508968967674
0.1812195739376328,0.02663196618658089
-0.3997518678728897,-0.3528382423719251
1.1176316669066673,0.06554342040853661
-0.6886678432857657,0.18549986800076326
0.5877539874469455,-0.06758672706426733
-0.8485825230599098,0.25310035455564583
0.31344728582427506,0.024500708436367098
-0.5948243516329487,0.17029460399812002
0.8565133258343768,0.10192469945178445
0.8153834209022512,0.17091096018064855
1.2904007084066644,0.2552967095851942
0.5377141313225213,-0.21099696498478185
-0.390313467764025,0.4620768683669074
0.2812246449881012,0.0608916877536446
0.009533677751568846,0.143460098399699
0.4588958929914947,0.0497380904325753
0.37569894931846753,-0.1462408677412038
1.250218409663881,0.4966537995337846
-0.5775994292166876,-0.14618014790478073
-0.5703329928715564,-0.06301835685618233
0.698047564500635,0.016632173571227007
-0.7624412555412747,0.17941263204755423
-0.35590780767976204,-0.48590153156852195
-0.06605922340777684,0.2694695653759996
-0.436577602220784,0.27682302279316534
-0.17993551713439196,0.08381097563670453
-0.1736212878210326,-0.3730336017951408
-0.37775056574614224,0.08086991569279851
0.3080491029808266,0.03297612494985123
-0.7556916051332235,0.17734735584236447
-0.3670487132474468,-0.5279449630786891
-0.3382675368713115,-0.5805046179883748
0.3592598473673113,0.2539860767914614
0.34184324806403155,0.01641553858866291
0.9897782321358359,0.1938072176164381
-0.3952864327238539,0.21807118032529407
1.2571644660614274,0.20270428008598648
0.2870797137790383,-0.07230945919552927
0.22537420026152846,-0.08976268747771561
0.7295177530169294,0.07045792822376253
0.30371617575240173,0.038957135393621556
-0.4637173672921557,-0.47771813282859493
-0.6175995546585333,0.007547616567531519
0.6256223635846493,-0.04215482155223451
0.5871954363285918,-0.07110116348461426
-0.2944710143468531,0.6350267488463314
0.4831513163333937,-0.13125356185310486
-0.7515792318077439,0.26156581461195816
0.2836947283109499,-0.1330695385464328
1.0421448870420786,0.003425540099496003
0.28719125474455026,-0.012705562109670334
-0.6454398964201076,-0.22228114176997998
-0.7068417421554805,0.06060400192171594
-0.3773701879337261,0.5343337088664308
-0.39522099967470353,0.6690350667020311
-0.5560163782228534,0.2409233866957862
1.2769968899412247,0.2672245055505159
-0.4831139652453181,-0.4735173986549162
0.6467563693943833,-0.04283968948035249
0.5027151330843966,-0.15565774105136462
0.6128654434950872,-0.29251075578875774
0.5987672352241511,0.05050235997468492
-0.5239278462026303,0.06228964371260309
-0.8339353216172466,0.1455284439843034
-0.14280609484095977,0.28222237036249986
0.5845004435840905,-0.25116124749071855
0.8559260458318065,0.023148948019881016
-0.18017809618875918,-0.5703942487319762
-0.7140039152866855,-0.054188512883198016
-0.6571338695394803,0.4475223293914018
-0.1318560904074955,0.3043256930005942
0.32309158660846427,0.08591577847966836
0.3074147979108414,-0.46114830795142914
0.5349713426359507,-0.1876909204807433
-0.07265577393892116,-0.26845581036164773
0.7934365570933422,0.34351280061769585
0.5673583102673864,-0.12788613169217533
-0.6554315271631543,-0.002953351961126469
0.635618283017873,0.08259778708064823
-0.8524439688211316,0.12726028303808376
0.19895346978619974,-0.18322036912872663
-0.4336724520741548,-0.4669445520853847
-0.7814548166986252,0.2842743624750021
-0.5924344862425284,0.06227613641553188
-0.6230178614327506,0.2722419365354508
0.5770752745133225,-0.02716967880754841
1.374544451007119,0.23557431270449358
-0.477906698437016,-0.04026450588951359
-0.22623752385817963,-0.4166336454237095
-0.6471562357473126,0.04370050213154776
-0.10200121415693165,0.21010062730259654
-0.6015150182735892,0.08029518212422576
-0.5203327024478712,-0.06120999590113166
-0.8414931939315596,0.07083073105615152
0.45624237710850596,-0.27067160805925355
0.5403943607797217,-0.1628416811344885
0.19920468260300864,0.20034995664948965
-0.44134793212920054,0.5045856276549812
0.8893839870175393,0.32301738476397124
0.5862344338176726,0.03314312769583018
0.9929246306659062,-0.1729915888374946
-0.5616256000685365,0.20674244231986647
1.2483385113128525,0.22639442881262065
-0.012887314189948847,-0.20939891656824622
0.5836301271792802,-0.04952079100697171
-0.27703179499156505,0.16343651142065244
-0.9392902764275661,0.26288730109629804
0.6551899078769754,-0.01564084317776549
-0.6089508790734335,-0.16905941137004873
-0.4765897501956655,0.20883384879922104
-0.5484668510970709,0.3682884638973853
-0.6634975197837522,0.35398961761930453
-0.41394918939551434,0.1617594020211014
-0.9708741609322679,-0.04088623579345155
-0.5303829301484909,-0.5117338626247827
0.30916279671600516,-0.11835200186199334
-0.6047260671285162,0.5805330963130675
-0.3488322273991412,-0.04598565320913329
-0.6534335802782998,0.027781625825371963
-0.5427866952963706,0.24003833748999434
-0.6425922755266741,0.29960078872061996
-0.4348451809438749,0.018785137759072486
-0.8163206793230082,-0.014476160116319043
-0.9262325183113068,-0.021409936391456483
0.17842023433962317,-0.18411115644686876
-0.5408229468913458,-0.5310346802124395
0.5702762177259443,-0.27040399376003793
0.6007263770785031,-0.2231029072508179
-0.44714985611192176,-0.17546309273267893
-0.42141392724689064,-0.5134500116322497
0.17324295774658077,-0.16851749095361218
-0.7264160082609107,0.31739454211157714
-0.44887597195328566,-0.17869881134628662
-0.8094602308400931,0.09522624633461631
0.8724765705175096,0.35386775977980844
0.572808979806797,0.017853940702915107
-0.6917874300679185,0.022377472061275556
0.20185588919862776,0.05670979419555764
-1.0369902576005772,5.764599813671929e-05
-0.14192772601265108,0.3189124556579762
0.7231265512177761,0.06427725946451075
-0.747281141315841,0.22156859214024235
-0.4409934030491704,-0.45946732771471877
0.7778068966029543,0.020224615136827384
0.5747165381567199,-0.23900535630776742
-0.058133243743738135,0.09231294269803142
0.690701605066763,0.24801578532564067
0.18571609121565383,-0.4177008237930008
0.6255163684352881,0.040139315682071686
-0.2757609910692947,-0.4675457348724145
0.8855959783996892,0.4301800689721784
-0.6254012590694077,0.016679618947517426
0.4327690857088583,0.3162370256662284
0.5537805659518149,-0.010705619175853446
-0.6452018998631408,0.41572541415113495
-0.8401451688633513,0.02246693011967938
0.3027979720492724,-0.4735417513452365
-0.2048436412788801,0.3847631915263037
-0.9649822719323236,0.14525086084336036
0.9007344249028789,-0.15097337342256636
-0.5864611146859529,0.5987683918154503
-0.563454210236082,0.09115451115108521
-0.0029847470811715437,0.001062907981744767
0.6918405078952556,-0.16524468293330716
-0.17488061738532615,-0.5522390837330489
-0.6015122527820949,0.08840741870304397
0.031090967301613075,-0.5666691648798683
-0.5352680580616029,0.045258302944785174
-0.6735557305477641,0.31418368820665615
-0.5983707598840242,-0.021637529642296316
-0.5621708117391737,0.07320794558115219
-0.7771320449543819,0.399708625952565
0.1099535804583629,0.6635534997621189
-0.25218264165006193,-0.27477107380639
0.5620174475646096,0.188073921243514
-0.6959187490379731,0.10807887938786756
-0.14077867886782403,-0.5095104464973664
1.3634923605191251,0.19719341663555284
0.2581657584996294,-0.09221381827142437
0.6073512659227485,-0.21641143465941898
-0.43201411232576337,-0.1347490858557638
-0.9668322056159337,-0.007747655171297608
-0.6982350381064435,0.0675106582477691
-0.43409941519608153,-0.44758481050575005
0.16923890921309898,-0.24078494222059194
0.5087214365514521,-0.2831815005624549
0.3514462324028418,0.0273332904437458
0.548336975687558,-0.25464545213598944
0.5805510911929628,-0.20228116326980428
-0.09050860960220627,0.22594375592310803
0.6493575135870964,-0.0032092205217765747
0.8761698142662073,-0.04317929029454116
0.2259751077548226,-0.38403284242100644
0.5536553583033328,-0.06637413862796825
-0.15493516743465058,0.20320590582879414
0.6779358260707646,0.41923603840258133
-0.11548436484213782,-0.17003709153510682
-0.6985444923300745,0.15536403541283608
0.8455680302047967,0.2588517005584753
-0.8372341958015099,0.12004687709675751
0.5209900985162805,-0.18237725126855753
-0.28371121649260816,0.11016994519222671
0.6646366960844406,-0.03208111602807906
-0.6661352908490928,0.25074950044167793
1.4434993650744874,0.46028490884054507
0.33133576993962455,0.048658538232952936
0.04967674675423483,-0.5395296984363404
0.6192583543588077,-0.20270793291863734
-0.30589838542620446,0.22427173434397749
-0.5066109983709121,0.10742706931347765
0.014249018062680729,0.03651072303169343
0.5552677702875317,-0.09146521321140416
1.1863312383590237,0.22260889649797744
-0.8295203973403621,0.09165150731192673
-1.0451227036683102,0.014637069756996383
-0.679719956553705,0.09642283203249079
-0.22106589413123393,-0.08574436613319816
-0.1932957554408642,0.2467077973566931
-0.40418030886621964,0.22746598439766122
-0.5205392141489432,0.18446559669632218
0.5363735225993657,0.017045094294807283
-0.1530675402006704,-0.004266667310316904
0.07605300979463189,-0.03704380795833903
-0.4823157919392932,-0.05267845223715384
0.7789924320690602,0.3748396019725746
-0.10506278494277503,-0.09215565572218451
-0.6358392120547999,0.05553938072797667
0.6518700334677339,0.028108534995934114
-0.3605674653967245,0.7623586833966334
0.640767297943821,0.0746045107321056
-0.5670283942135762,0.5524120646551941
0.42295371359459916,-0.18151357529224985
1.2499305236302996,0.20640111618035747
-0.2778726939448735,-0.2560267004371013
-0.07205487728500669,0.23587993395298865
-0.28440943174442224,0.06413688707014631
-0.4918699442051381,-0.0027072284061995986
-0.2999759563816506,0.24517182668789816
0.5679932040400013,-0.19821697245040665
-0.21700160622266548,0.629671248990282
-0.534287706655526,-0.35616497184289836
0.25617596719328706,-0.09936291270683145
-0.6074464699394788,-0.1722993029819916
0.4147696042299961,-0.32374205883724977
0.6354149660505024,0.2049127175379031
0.5971078519682108,-0.06323758470452354
0.8781231602858178,0.13384691680022828
0.579918382919466,-0.026607731646879802
-0.7351148577376,0.0643099003068485
-0.6637264686110059,0.36770492233616364
0.5675238638084473,-0.04700750384064275
-1.0318882180010156,0.02529107511545245
0.22514706148419006,-0.08939563693902383
-0.5298437909487458,0.008200739336905984
-0.3512826470917402,0.7698885157105035
-0.9114445863822227,0.14371365149957588
-0.7074621678565367,0.3206989067129562
0.5335056903263647,0.01245049299276974
-0.4308630298142796,0.4330687346410111
-0.5578949751575014,-0.17028207161412495
-0.3613707796173695,-0.4822956601313116
-0.13576883730303724,-0.38832058147712106
0.576857249645062,0.1338188393222753
-0.20364159613580937,-0.399585092816692
-0.6412690967815566,0.2616032843498297
0.6102737796004891,0.013500133732110384
0.5561331462433489,-0.2371580449557011
-0.606948629524224,0.04153949406551328
-0.038461698155312196,-0.3518531901431972
0.10572929844118463,-0.036031839571483405
-0.4965132760532381,-0.5167452858255375
-0.6435859855080803,0.04675277288024648
-0.2265411028988779,-0.14742133911614405
0.3304816737325538,0.04775809659797609
0.5545695604556389,-0.2429918157541451
-0.16295306003100826,-0.029612921922229047
-0.7000828252270463,0.06740093091368238
-0.7045458318739458,0.0657093060576211
-0.3422723419048722,-0.3226190662536456
0.4994926218324864,0.07014967338438935
0.5724079745295801,0.14029544689517398
-1.0178773309282767,0.022122549311117488
-0.1306498291211197,-0.21712964851810662
0.7120562298831598,-0.019490980206882464
-0.6027994257431357,0.09022755262234138
0.4547850586477368,-0.07340146487624191
-0.47282360316560035,-0.12263664082727745
0.5683504879133358,-0.1650786368602428
1.0852902456896776,0.33885939102885815
0.35216073038871765,-0.45556655894673154
-0.21537095964897293,-0.43042954146112067
0.8194893732724241,0.17758198464493405
0.33389185474217525,0.030594353916438097
1.1446903666438182,0.22710578589785654
-0.5776263573808303,-0.20234005028971958
0.6415606152184188,-0.2230113905611912
-0.09279640286555245,-0.34516794211726054
0.5839025366349736,-0.25531598799817634
-0.6275724844618589,0.031477137989969685
-0.60613974151271,-0.008111098423327086
1.3948160291231941,0.26789637276880834
-0.24534643909366402,0.049351316381774785
-0.7062560150795179,0.1649047056109123
0.050593001829218325,0.31567187795718876
0.34257223279782084,0.017543575477475475
-0.7593531485695851,-0.023282189694283237
-0.5603645345169858,0.14175560641540275
-0.4856051466906378,-0.0733646576364427
0.5098966020191242,-0.2949547279676512
1.2971011072051122,0.19163288783078306
-0.49261275196814913,0.21288185974082713
1.3466392948160646,0.18566781160607054
-0.658734260964401,0.15305171462243874
1.1262824108682596,0.7843198773076102
0.4977785680773394,-0.26998774939699066
0.5328622890584832,-0.01752073737776609
-0.506212318704928,0.043657487377485746
-0.4696253766740223,0.33754261079989667
-0.2255582473128011,0.4828568267869085
-0.5018423031840151,-0.28663035148684085
0.9062723367635483,0.15228058407419215
1.2521163075552582,0.5681933929231864
-0.7473631787160481,0.3045814365772311
-0.40777574141179096,0.6498478292388534
0.5571184165391558,-0.08891513591193731
-0.7491250008478255,-0.06048191845667993
0.256807970241174,0.1575363056749435
-0.6382983901011478,-0.031139082253226855
0.38360686970680685,0.375507959785511
1.4937724070588607,0.4579568171766546
0.3056825441681128,0.013093430911539024
0.12993344040119725,0.01738986632762064
-0.49549938312650316,-0.01461088956499222
0.41160202213957087,-0.14625087559729266
0.7146636098719851,0.2669488792518427
0.6131015291037731,0.16645423166105353
-0.3076373736256173,-0.22525431254288908
0.2311162363284508,-0.22579123895999365
0.03414125728024943,-0.0889623558988469
-0.3789782557534479,-0.44092038110764004
-0.20682919033459535,-0.3847021272531719
-0.5336032104789917,0.24300261187511518
0.3421729785675505,0.12241650775089319
1.0479753442276436,0.20926325968461376
-0.20578403661973793,0.37469725737635795
-0.5055237385008107,-0.5611507272067046
-0.7640522487238284,0.29240111531799917
-0.4287210647076406,0.5486440931099037
0.835788386817475,-0.05153118507423961
1.3253198757440396,0.49197008692912636
0.5689804144885454,-0.19666426371969412
-0.6875843762182601,0.08937187891979972
0.5614313916578817,-0.10663041245219147
0.49614974403663376,-0.1941813011905764
-0.1926835802181454,-0.3581609316811028
-0.7178421142066064,0.03875064079266265
-0.4788400800371273,0.27483858069324074
-0.2825824799389561,-0.23961848793690402
0.5316575068114755,0.2873410197097501
-0.2497301108286793,-0.07057601744913403
-0.4671917675449292,-0.27327183152780443
-0.7716640559107993,0.18084238409521167
0.8598105429019997,0.10710837203727568
0.02420471353384648,-0.4221903311045622
0.08896180523519806,-0.19528991367371054
-0.1752990302249625,-0.06515524518537258
0.358481930981002,0.05776464720349768
-0.19136283609089658,-0.19673701539935418
-1.1029999035035418,-0.011038737274560784
-0.3175318112138146,0.033417343521313404
0.7066598618952825,0.030120084325905426
1.1626131145715046,0.01614476561118581
0.5318772755203484,-0.141038959525658
0.6288187083309983,-0.15181298724917613
-0.13935329437938784,0.15099235530408517
0.5612327920744044,-0.2529615739728282
-0.5945225599158261,0.01654243061400618
-0.6452532227903491,0.04055218847871303
0.6417635049423672,0.05931355653817979
-0.4113751625233131,-0.5851105665595714
-0.5506152593170223,-0.08600864942990169
-0.3899050153247573,-0.5667150954421545
0.8084871704896998,0.13496128655822748
0.14316742330860804,-0.5176492565828644
-0.4524736368071597,0.20926362053094502
0.0816062679385726,-0.0696416602663908
-0.5772981086809241,0.01586361923125759
-0.6813076592846663,0.5461717413014741
-0.5720158061003742,-0.09165398039287702
0.07712014170072908,0.1474657857657042
0.12188942402713138,0.29916862918140463
-0.2755515860982607,-0.010702697314623363
0.24959543941782464,-0.3451847463425774
-0.2710226413755907,0.39133498709919695
-0.3395292470473156,0.6257335499708216
-0.6355876693905143,-0.23433210362465218
0.26551522242961884,-0.20331281434426496
0.3177672527378892,-0.1456873781910903
-0.9718599350782864,-0.025624600953355538
0.33394428225403666,-0.39440558380859114
-0.5649556886491223,-0.06992705134879922
-0.9083074092627588,0.11244867264065352
-1.0341133562822542,0.04665973685856136
0.5617404001840973,-0.25899766228739
0.8495711370614932,0.29332439941501515
