MDS_Component_1_Stratified,MDS_Component_2_Stratified
3.157958398574031,3.042918136646423
0.7477189687648421,3.340338858360633
1.3509677698000382,3.3819840495863875
3.6909847465702463,-1.2910435040643258
0.3887865000731909,4.3058028372288515
2.484783101169339,3.6823460455360117
1.853089121753271,3.738686040068836
6.305432788129001,-0.419478870317723
1.136860755253312,-4.142222848723913
3.9145865596311853,-1.659622981436008
5.328780159570914,3.801705345329468
2.7146126721255306,2.465153588228242
3.9216912433434943,-0.0742665407859684
3.7093940109850876,1.7170757684628675
3.2037819421050977,-1.444786761125713
3.8181020491504643,-1.0714264352237446
3.438803783400121,3.039581398902796
1.4662465436468397,3.723756004256144
3.7640480566981043,-0.7007399766502961
3.601000331030084,1.4778794942763
4.265154354609731,0.8010728080127153
0.4381718378184722,4.253571138070007
3.557134355088077,2.4496015546028818
2.9107416967815047,3.990631403596976
3.5645418140298886,-1.4620642776487807
0.5571955765968615,4.740660369637446
3.3420939802001866,2.220648080393333
6.965854179130971,0.7722817437942457
4.152430490673755,1.6031302251031538
7.526103457589926,-0.912332476271347
6.278215430071891,2.6327707309089696
3.7805604449223154,-2.23857508886707
0.880109693256722,4.002332916176949
2.9489721589970563,-1.8290044011093458
1.8408395205025736,4.002458608793078
4.1520856233011845,1.4135560863681063
3.945895904442753,-0.7418713553627898
4.989303551726323,-0.8405315669688044
3.0051882331753172,1.504019449908145
1.8435642749262342,-3.254085515952428
3.304834442502684,2.05044209186794
2.7463697556044577,2.9862512602706897
3.900017687046502,1.2756006808568907
3.428053387381551,-2.4527138950558944
3.484896175428725,1.8342200877156798
3.447857627295191,-1.0431262378323074
2.744978316057949,3.7952905417375087
3.0132137672726254,1.6553055922217619
3.613572469537554,-2.05319842838289
1.6417342573277718,-2.989832380831255
5.516550957411147,2.346367405581804
4.55190237506708,1.6473956336939921
3.574530707967223,2.1798385252487287
2.9277085646751826,-1.5872602298531875
6.284213716653164,1.9313352091448939
3.8477894174571214,-1.5459487789683135
3.4987306315133115,-2.2334789268850157
1.083895540540255,-3.845815890554831
1.2164029825205895,4.438570785757491
3.831039993004566,-0.8485090708087649
4.278335171300349,-0.8467503336243927
2.5724659276802773,2.963903576852696
3.733919327521228,1.4871728892679026
3.2310741072439293,2.43288368602741
3.7596399429070755,1.4408551534581198
4.2225128613409435,1.3512786020277427
3.692428098799271,-2.4388756155641116
4.985315967783558,-1.9678505528067132
3.921691243343493,-0.07426654078596402
2.059143433619274,3.7888027734877263
4.524063302416717,0.05803425666513604
5.4326740497918085,2.6236497973625847
7.744443555988143,1.3078178026472032
3.181414898542125,-1.4746034804606483
3.706513922497949,3.4639250119465586
3.597351054721426,-1.3077554501974298
6.379040597670434,1.4315122108359766
4.60587329982232,1.343063665045751
3.0242692764372245,3.831059868223433
3.2555617021965793,3.935068357678375
4.24834374850158,1.1366427185371766
2.598600485328854,-1.3925202323400123
2.434394818816233,3.3791740047416434
4.8287406863523215,-2.4461725083774866
4.655453266597479,0.38584936040043083
3.4344161798075543,1.743530530471771
2.2065063586187823,-2.0141200838484954
3.298976452511567,-3.440790598044458
3.201182589583576,-1.929648038640981
5.422246679592361,2.6510302817481843
4.857431327433122,-1.2856876621700655
4.9809510837834425,-0.7409216980159331
4.465351745772778,1.1838943675467648
3.0131323285054696,2.596226648642069
3.4133498192157274,-2.531939617581501
5.584954575389363,0.9073123190406149
4.203511779532949,0.7902707404454946
2.668923416401364,3.096610360070848
7.000725260688613,0.33031755197651536
3.81583917537236,0.4623381710902989
4.953339463229487,3.1568837538463095
2.633732006472857,2.436355678012608
4.782135812375,1.6561418627258893
2.6228151891767313,-2.795488764264458
1.867646590893603,4.216610745835449
3.772306609744977,0.042481194231226725
1.0069696498787792,2.1065878330688634
3.034786743373612,-1.7267320380149094
3.2512976933517024,-0.9631715268505358
3.8835008039231327,1.532025920471461
4.857430779352604,-1.2856894438857007
2.8823897555783105,1.8224195251199873
2.001788567237714,-3.7659822131755214
4.297480387599122,-1.0736143988030191
4.5025131956399305,-1.6871856284527404
-3.7026000150239144,-0.7504312973723865
-3.059629743966955,-4.89963903523147
-4.733662196286428,0.5444446845129516
-4.269313678689385,-2.504452401576069
-5.7053670202650455,-1.8338082273094394
-6.003212472125389,-2.4335466734032347
-6.374075798616214,2.481411209691547
-4.938697092083135,-0.2524276807453891
-3.1256394406440235,-3.1167059107696526
-3.558373099163022,-2.48316864524697
-4.500293518824461,-1.4138815797516229
-5.0486708731107885,1.0122391007007747
-4.526276817382802,5.542760228212898
-7.7711535165644765,1.140886050054054
-5.232232075991582,-0.33909450043610845
-3.7260434558639233,1.325590030395352
-3.9530514563721155,-1.222328033861123
-4.652001440846732,-0.6304199024706283
-3.760006300127756,2.1404395843891972
-5.069074693996925,-1.5334292747613683
-3.768749925574152,-0.739339864065491
-6.422366082422997,-2.0708129368433283
-5.531783394363639,1.0440018654500733
-4.351821813976481,1.2339476789876844
-5.830654137124211,1.320960325522411
-5.67811952457589,-0.045526710374491734
-4.739577211212843,0.5313645694627062
-7.341992250916035,-2.161153764190422
-4.929394783224402,0.8094520163892597
-8.339819885943228,-2.1067301740346855
-4.8460760603691675,-4.074795383962498
-5.985284536456252,-0.9790000529009243
-9.079477921768069,-2.895097361746644
-5.93928722430335,-1.8998794170561826
-7.150454428607091,0.13655096028953403
-8.112235349561901,-0.7838933937695145
-5.1215936870571,0.28052630267716405
-4.554682076966677,-4.30192428598688
-4.496505600930889,-2.0019433409822964
-4.935230084651256,0.5405249729423026
-3.7564418851961197,0.03550500975880667
-5.050025729638949,-1.2580915252248055
-6.370505057722806,-2.112488265312703
-5.0562439568411355,-0.3957465798194191
-6.441608018887971,-2.072273705880466
-5.606240088383151,-2.7158595062896054
-5.300850799075108,-2.1506221839141233
-5.816420468265425,-2.395320532969458
-4.8456520736217605,-2.9497435343555063
-4.410515570339545,-0.4855207968883375
-6.428903709580729,-1.7531051322083802
-4.086011476250606,-1.6060896645915923
-3.589889673118878,-1.7038285618081523
-5.689617064263209,-1.0693353545337863
-4.00539458671674,0.7488803259088744
-4.454639384345407,-1.5032450901773537
-4.101547043594926,-3.636875628618432
-3.784993519873568,-0.7159951014031024
-4.796860804648863,-0.30259174060281885
-3.6858781945732244,1.8285705459942583
-4.014300083542419,0.3633043835141752
-4.777011391048245,-0.41427335542113614
-6.170576848737519,-1.631583691870836
-3.6618926084145795,-1.4800295018928586
-4.594758899510431,-1.6323954307736794
-5.762885663731262,0.814255903793844
-5.137412840482926,-1.809367279693614
-7.745693847137532,-2.182000617444124
-4.570927333803032,-4.009882001048978
-3.7849935201466067,-0.7159950995289317
-3.5007683044791724,-3.479161944282077
-7.539517924303143,-1.5719338330540036
-4.527562754980595,0.40580956027527637
-5.698466694997427,0.12454942724620209
-5.049869222897711,-1.8077489671679532
-3.7574226516105025,-1.4998662290129876
-4.8395267004009845,-0.8437304849249788
-3.7854093509893696,-3.231818619681473
-4.667621621322513,-1.518537244245663
-4.207450954393822,-0.8932948555868405
-7.024870328123907,-0.3263293189795503
-5.6371421983651695,-0.23166046042842386
-9.630326802661301,-10.109378223347374
-6.760756496605706,-2.9607663090690504
-4.369639997513357,-2.8408954749509725
-5.564764413308818,-2.533301818555406
-3.2273557773677592,1.2138679531598258
-0.2557041497454305,-3.5493042475674703
-1.9552112098134609,-1.3438549492041054
-2.485751875150017,-0.062060727990894654
-1.0887297524199349,-0.1117463807470638
-2.533347190877403,0.10475662601377138
-2.5311886472529284,-1.7862509763266208
-1.7685677544380096,-1.3732664448234364
-1.7735969934752076,-1.5359015919105534
-4.077978797434231,3.0796042443166183
-3.059840703460605,-1.5980288916477288
-2.3122136108033158,-0.5427980157230168
-1.1579193649934263,0.587374544033965
0.11774392355436905,-3.653243848163677
-2.0939067572766428,0.09904038698296831
-2.234884420537026,-0.14561083327324612
-0.8885233950671935,-2.822792054163497
-2.323040177415673,-1.590295519496479
-3.3845027653073143,-1.4940960078106766
-3.6705868184643062,0.9665634747795507
-2.566225385466667,-1.0378705972382205
-1.6562788853870143,-1.7321193878523335
-1.109359668404971,-0.4484940079148093
-2.1311504079625725,-0.6583172247771004
-1.5141276962542447,-2.1257989762340426
-0.956992105280908,1.8891660158238899
-2.1497089699963103,-0.7091298748443113
-2.331480303625102,-1.898062837890084
-1.8260928713206268,1.7215964142595053
-2.47626500511005,-0.7978043539048338
-1.77265821019246,-1.6362403035132786
-1.8360414410674146,0.8696531767625885
-2.7996678408925297,-2.096654163176055
-1.507379604405774,2.809819292295153
-0.6065485794865606,1.489208622549449
-1.2628379371324097,-1.95788635094352
-3.5247435677918686,-0.632390594434202
-3.4856989539089485,-1.094166837230638
-2.137307336522545,-0.26173026209420314
-3.3892192818800484,-1.7026455504804625
-3.562279021347339,0.016262825442962144
-0.9055311007043938,1.0886710754312587
-2.2428189778463965,1.8508360993536057
-3.1336584846474453,-0.9115627865579042
-2.799717828933281,-2.0404329554161023
-2.5043359784879273,-2.0149891516953056
-0.3550941297266126,-3.2721251585162165
-3.1084156224785073,-1.309084938352243
-0.28430839125143537,-3.9331599412384333
-1.8629578221471468,-0.921348964556944
-2.258123382579525,-0.9796136147527856
-0.003405397694335493,-1.1511560746037948
-0.9131214287619948,0.5241265539208543
-1.2954239893544757,-2.3199605363788645
-1.0813652197922403,0.05111772899173376
-0.7941181203533882,1.6651265640512414
-0.7314260138448685,-0.8651171527022581
-1.3515666339093677,0.5270127412936146
-1.1048103776892144,-0.9180216913458192
-1.8017062847348249,2.4756192567656243
-0.8975047860591744,1.884427573609467
-3.209540001063111,2.4908392209751695
-1.0098818629918698,1.2140488164104541
-2.117115189796342,-1.7453575610494751
-3.5415072488966772,-2.1778759274274955
-0.496917189503833,0.3423109827093889
-1.5128860325829898,4.184672308400423
-1.0984574779226934,2.265952246557716
-1.6926248213099595,0.24765048416507424
-2.326440094951134,-0.2298393351143541
-0.11452271227555372,-3.2094368839274714
-1.1466578934034204,0.32153608898167474
-2.1929946853784683,-1.0164699918603464
-0.32001648999260335,-2.448093747221315
-1.9445066958769026,-3.3053684861460026
-1.928860306378951,-0.7214188104016407
-0.7481163807822991,-0.7992489785365283
-4.411515540689917,-0.3118709206510583
-2.5894620866986706,-1.9081222055881555
-1.0243541830263099,0.2631331614861839
-0.8727504445731106,0.34935353355878607
-3.227630905474795,-1.1684762937008482
-0.2028252013677442,-2.925255318704224
-3.1021577092465518,1.011201846828333
-2.1784052773488667,-1.7021045214718564
-0.8940935839860158,-2.411553404079438
-2.1327861991068944,2.2786837723984252
-1.8226314674882704,-1.5515712004351818
0.26781347661771016,-1.8794988164673556
-1.8381115244044521,-1.7564526394288422
-1.3335351115222036,0.9449741332524495
-2.9745352140096792,0.3257894485933903
-3.2546237937998046,-1.1298332489082068
-3.3154847041187745,0.007042527092017613
-2.606798105971479,3.2927317108515153
-2.3992126277408787,-0.8736162237412047
-3.4008068363962947,-0.8764648410100637
-2.398149030631816,-2.5819098438391777
-2.9964787662880794,0.9092660009060852
-3.312318293478826,-0.4590802528168107
-2.410018389547224,0.6041114715507317
-3.009983233635113,-0.8742739139066363
-1.939111446381435,-1.6414181772666652
-1.0393438644905704,-0.999537639996395
-1.6581484898686905,-0.030357482812321798
-1.5601067215268996,-4.509060467091127
-3.111781968010526,-1.381427720856351
-2.2499647399696867,-0.6332741082359005
-4.384935107387634,1.1137822377152053
-3.0839469525686694,-1.1442238643798839
-2.2760594313378815,0.3969512297885061
-1.68770418299198,-1.6729880557171566
-3.2269997531050345,-1.8380805273867042
-3.0503954075928577,-0.7282483443376746
-2.3294811498396952,-0.4049774392117482
-0.4309120616132723,-1.3523412545957632
-0.17083271701611938,-2.7151859014482995
-2.1467145066441007,0.7709304593362155
-1.34682047083057,0.4096050100813438
-0.9556019418669384,0.39305301723043495
-2.028994074098629,1.7132127343367929
0.020762009348242377,-4.269982956457265
-2.7005270691447847,0.5706720479700802
-2.896719475334498,-0.16614009966111967
-2.298227800877388,-0.5199465174270144
-2.8507387427357704,0.9598671103815924
-3.114712197572463,1.7046247386744484
-2.3114540741567113,3.2915033180572952
-1.0342540506440008,0.2162395146109724
-1.9473088318964031,-1.7590102970412398
-2.2006566501102824,-1.5231647563526944
-2.6901074260395306,-2.2177050699205356
-3.5547594245352108,-1.53228533635668
-3.78752204535557,5.474606589343325
-1.165920102013897,0.26248407006702196
-0.7750715444313486,0.9678320907001545
-3.263302799404447,3.989463922874209
-0.3756786414603358,-0.029642809543470088
-1.7342223320354355,-1.808157614833667
-0.9181870991407836,2.018946387823626
-2.5889292482722803,4.768402614562762
-2.773683918980153,-0.151005404728616
-2.318188193423786,-2.4560237725515837
-1.929186064203712,-1.7263141200983283
-3.475094714361253,-2.0995693227762864
-1.790676468263712,-0.05807341530986702
-1.499949534451597,-1.6504069967522252
-1.1747233656461367,-2.165222810542671
-2.6439744831871503,0.6584778996252337
-1.971109400774837,-1.3754947473446004
-2.1929472333769295,-0.6852311768322958
-2.333487486472346,-2.8511222895460104
-0.8161538675316646,-3.2222830920567964
-1.0274272656299195,-1.9224946639555283
-2.82049298642941,-0.3728024858173259
-0.16541861608622765,-1.9405094530970501
-1.8218506550594173,-2.6129113301367948
-1.246269821943689,-0.1051727885512901
-2.0905489040428797,-0.9891079789501674
-2.4499587936065113,-0.3487684674922825
-3.6585603019462174,-1.8105754460803154
-2.8991440932450336,-1.9680136766986631
-2.1471116999852917,-2.8791327529831636
-0.728660323005009,0.8319956390290421
-3.393611417742934,-0.6499386652654421
-1.5584318836544138,3.0366894624584524
-1.633424479223216,-1.5369827820059927
-3.503055524913585,-1.1130628331479397
-0.9301868665856261,0.27178083284366095
-2.249868133422906,-0.25942600644731617
-5.4449692896467194,4.191167076083821
-3.3123182930227815,-0.4590802551384415
-2.190946403379245,-0.38114595628618786
-2.478150194788803,-1.0754248907242143
0.03198141970652983,-3.7196131269906596
-1.974128056431594,3.2743729475527332
-1.5390135733200383,-2.527507761662014
-2.4452377259668787,-2.7296224565394733
-1.987452092510928,1.0729583097643922
-2.3964944976582587,3.17816129093823
-3.22698671306208,0.4504883880172988
-1.8368386662365492,3.202451242560884
-2.0594976795606494,-0.9786858431277553
-2.1167701455850816,4.861083704543868
-2.391324596070665,1.6867475393637095
-2.5130900958946008,-0.44051714881497317
-3.9694340931072136,2.320423457745656
-1.7539090689820878,1.2118122197768415
-3.7882164455588456,-0.23697952574723002
-2.025909038162039,-1.8891845376382215
-1.2112322354104958,1.6422098452154665
-4.034101951024085,2.454389247563083e-05
-2.9055135765544766,0.7196669291709215
-2.28914652731348,-1.5299481686616823
-0.47431441623024595,0.2878769019583549
-1.876193967301544,-2.6841115397491038
-2.589491756351528,-0.0744327398740317
-1.8502471735577017,-1.7636513877787239
-2.896213148605265,-0.9900427476436618
-3.0299413204646677,-3.148315120666566
-0.9129154319763921,-3.4108926537203548
-3.546584582777516,-0.045795976353240966
-1.9940433759787684,-1.7616993982478737
-0.9104322748436822,0.11982750948242699
-0.9223476231739343,0.947070537923877
-2.2090781094663314,-3.5360571923443596
-2.8083622520458307,-1.1864529685903582
-1.070839391449603,-1.3199098546627004
-2.860698047225766,1.2666710558345717
-2.5932723222364156,-0.14378085829633028
0.27550424717903493,-2.112228754172185
-3.4156521941806086,1.0216216736152206
-3.466033620815028,-1.1465013083702724
-0.8675004357560812,-1.254727854220256
-1.7662654967182794,-1.7936508463529401
-1.8206529866847976,-0.397173026228487
-0.1115353114381972,-1.35598308506197
-2.770208306640956,-1.909020192116128
-2.188158184379387,-1.966518325472806
-1.1840243414637732,-1.8002917237406666
-2.263531568351169,0.47257682005279317
-0.5910725107758652,-0.7727868188403075
-1.6810077055199195,1.4241804222129235
-1.319188348616284,0.9379959475387416
-3.0986498777742457,-0.7304804366442854
-2.4488973862594854,-0.43573138753766116
-0.4241600773031225,-1.2907585259708132
-1.0907600323013449,-2.8283650036471126
-1.8508754407060202,-3.205693739247288
-2.9839970729909506,-0.18492054323992593
-2.0508408142892,-0.968919609069566
-1.5925238205237702,3.551592240802344
-0.7090218191563821,1.2999107266449417
-2.6801827918004397,0.25190941885395984
-2.832409371124772,-2.195709057457608
-1.9074213042044499,-1.7617756069796178
-0.8681065276793208,-2.88145753075712
-0.6258572614601949,0.664408974573855
-0.9789797373270572,-1.0570197800568655
-2.910967999033731,1.1416969041870952
-0.6591490943266795,-4.269672365732091
1.022590667724589,1.2081528926702667
1.0137083590495268,-0.6434902971082784
0.42069802437566567,-2.4099814048700914
2.561066602367107,2.0182399393021786
0.6546569506296779,1.8816825801022086
0.8625958358803095,1.952856435608119
3.2066963245317317,0.1492190453400798
2.958523936131048,0.2891249987142841
2.379891359971187,0.18595153712734638
3.3650011866704186,1.014374650457088
2.229105303120838,2.5369841153269412
1.7171076491335218,-1.6057397240882403
2.057335503369438,0.6206412550229731
0.00551262188711529,1.86538281380053
3.0752129102517403,-3.299221923805355
4.174967717026895,0.8159111645019456
3.61754838797927,0.5878506287288677
2.6175609492729164,0.40122821632648126
0.1613906688093896,-0.3827589690117727
1.143165727270007,-1.5781752006517524
2.9440456425611683,0.3687770299201036
1.240996780594246,2.8075946903855793
3.7006307640382365,0.8509004775359541
2.219203118497579,-1.4391893589949045
2.2822347119488766,-2.733516947981145
2.672347012336319,0.1681253542677713
1.3570394338902487,-2.310124478828805
1.7487744318942882,1.6465207615745372
3.5495023321593937,0.2570432434249727
-0.42970164770572017,1.4326049116167634
1.372288808242234,-2.7056091863203773
2.6618797720943395,0.7320025365312636
1.5032729867131058,-2.3577459460503682
2.9225846078983198,0.5128782448304543
0.6896542919055866,3.446956269386432
0.14253088943526449,1.5419719460088832
0.960568879227138,-2.3275747455731732
2.0838921158639723,-0.9685614263769625
1.4671668540926037,0.7031568646434918
1.391401534162494,1.3745375431928342
0.5423076486081883,3.039108307247737
2.337496695754398,2.763031740039935
2.7422924213228423,2.750574299083675
2.9818872740625126,0.315817220795806
2.771000776154714,1.6450779578946273
-0.3207708306362186,2.340849231604069
2.736912767709404,-1.7792986434078712
0.3077250190818225,3.5961270123313738
1.8467690662526124,-3.42401919982356
1.9870145011071323,2.4097538943171215
1.2088550539121286,2.8840072930161016
2.4095661031574185,0.6086434427961331
-0.4856833194823796,2.7625545314146644
1.2499676011394836,-0.6889943672139665
0.9917048942306793,-1.1292462980790865
2.5978364035156107,0.7773620201978627
1.782290151386888,2.65508786854033
2.1063213928529776,0.37169275189204803
-0.1638887788926881,-0.5532205186370877
2.5137199466804514,0.4522697226423771
2.677031371766009,0.035587091064839385
0.8074307854925602,-2.2939461635625324
1.05951261383606,-1.2026072247272503
0.580071016297258,0.34796998358426057
1.8377154254426245,0.757276043856769
1.2769331922660152,-2.919927957228589
3.0768773712670483,-1.1787233659926781
3.093425773889691,0.7210333475063491
1.4361954179185226,1.13291512707501
3.310331439737347,-0.8935750526532921
2.873436441334717,0.33929032505877804
-0.8305225938062056,2.947038424985147
1.6522330264316765,-3.7453703788800934
1.3927919179370407,1.9846264449643993
0.8322550250850771,2.6644596545521586
0.47728062052910597,1.4011097400495705
0.06938587239156369,1.5829306437029405
0.2104339899856939,1.1227082599149993
1.1380662967766333,-1.2382336548128245
2.647008102933532,-0.5652633735040273
2.4386818722564856,3.6072223710075235
2.9617115241394534,1.2221021663235234
0.6482653981776031,-2.8060978062157713
1.0649130432520855,2.902364164625397
2.728966991996593,-0.3013480801729021
0.5955249851253984,2.4406416464014993
3.259789973891573,0.5566734999213292
2.0807905791420835,1.2836309960727443
0.4861845033202119,-2.2636787999891173
3.877406929118517,3.04250397972644
1.9920478482204445,-2.9465279961774797
1.503652576601915,-0.34862176746594997
-1.4401169063164845,3.5841818979801476
-0.16796713982126923,3.1769019269952725
1.068145018182872,0.47665916130301433
7.94502317179517,-0.4693041307783331
0.9342059152522046,-1.4557283672861623
1.1968467559750513,-1.3816712607254982
3.8276441280313898,-0.20347741975856504
0.44140904921567464,3.103396749142397
0.6822159702868085,-0.7189320578437465
1.0551055681531785,0.5351056980848373
2.135918086676111,-1.9297312970935638
1.34490830365256,0.86629542879221
2.0052693342339607,-1.218581025224752
1.203157903738237,-1.1503568753370113
1.4510645293164424,0.05814030705533457
3.5601882840897785,0.45493370489387275
2.665310493964065,0.6682449508865254
1.1807908788291646,-1.7798743057875048
2.016933847560085,0.46270461897174214
1.8413116711462951,-2.1426116089688985
2.0192143006108276,0.7599080148632703
-0.375080661839749,2.8684068886121126
2.763364820295495,1.5025716794407233
1.9168278430393562,1.3132267369629818
0.4138488517704222,3.569455877036831
0.22164382151059678,0.23551420988878127
0.9901251962564003,-0.39186631719875614
2.6865441830535377,0.6388743011697077
1.042252372204114,2.3898215008430665
4.027067477005663,2.1297791578689638
1.3952728409302446,0.9946399646326262
1.839368285944297,1.5667591724843928
1.713223800484796,-0.5525347311414905
1.6708037993554563,0.7286976069891029
2.5896598298114797,1.0627679374532337
2.4005334342114293,0.6762559465559901
1.637144576695664,4.577286422535449
1.9889848122607712,1.1203426092922892
3.153795300357424,-0.7213626858797396
2.5373754057603066,0.9351029553305737
1.3533883880223707,2.6552987534864805
4.457619824912867,-0.3286304957692313
1.98654831755175,-3.337578938116201
1.463842749892684,0.5089092549951446
0.46927778094089784,1.2557502266157243
1.774764664648962,0.26551355083429845
2.5890332976840402,-0.33363235098604244
1.0957165256317907,1.4371073710969295
2.9150553187496886,2.606985010343167
1.783591279829878,-1.4055838893604522
-0.11093644583557936,0.6093418530760919
-0.8473482594867618,2.21948162646288
-0.8278933828809896,2.5059585528031088
2.0377557429409334,-1.0420384459620624
0.8229120245872,0.514698216064609
1.1429618804507429,0.9844842102936822
4.029822438217086,0.37967629221515353
1.331489834607217,1.013589543286319
1.2247447548785046,-0.5379964736684426
2.500579993434738,-1.0457950086448538
2.212705084291977,0.9018636204673671
4.1058122715984595,-0.6130690159601337
2.6459119260862596,-0.07447153138020751
2.747737191466855,-0.31178173947151927
1.3694965937311072,-1.7620913910572729
0.5090337784921896,2.223295363779282
2.4609043488853444,-0.39780401532757753
2.783916595284328,0.08463758883921937
3.310559621667287,1.186407330556531
2.3986521773375444,0.27688881114131864
1.7784613089364276,-0.7696126329695847
1.7358256587088334,-1.1081096949402462
3.3452500875463707,0.4914482531758615
0.13518715733566092,0.05592591893356047
-0.10892222845549634,1.2478739377975236
3.9921291997708717,-1.7047049298994166
1.5011825143707782,-2.615937116711291
3.916989424810818,0.16090888473093104
0.4805399832124496,2.9124595960148376
2.4962047368993625,-0.7485747311325807
0.29932838775771375,1.7414817988938247
2.896060771177987,0.31561141615550004
0.8494540096354342,2.4458485134078454
1.663351735876097,2.070386257777488
2.294068453305964,0.8966845519904462
3.8788757181082523,1.7021977173071614
0.2892743811526751,0.44795670701234525
-0.4228255313701133,1.3261328881430066
1.9934477458413244,-3.0038668919967204
0.8183025568670129,3.837176042264047
-0.5291399147618154,2.5446996877625465
2.0807041920223277,-1.384348028545543
1.0332313599423957,1.11945799751873
1.1272890427822662,0.4314719154350763
0.7710795301510267,3.7901031816036106
3.335378232232087,2.6553380239687976
1.7127907914351546,1.3670864543857673
2.1240468126068834,0.043926148078665773
4.549202108542811,-2.5100845498104345
2.825643186261887,0.49874806411885964
2.2217950965255446,1.9778106838473433
2.155027126537613,-3.5032404570445075
2.2534370419711633,0.8941833189660296
2.760814133564626,0.6267027129651844
1.1793330376499604,3.0245834072591533
1.1679644045810023,0.5000033712063422
2.0425999821145924,3.069892018040975
0.8027626608062454,-0.6604354526364179
1.0110500712401813,-3.333848799277863
0.8175287696512269,-0.9266188302202445
2.958772091848961,0.43650825211035876
0.3533841768526288,1.6688838680298441
1.8581437660167222,0.5415190432992466
0.1405918990429547,0.37845540383875126
-1.3358442969984996,2.997416029981261
1.402780256380526,1.0941063046985344
2.2899821311815964,-2.4383625717215662
-0.1497099994649838,3.6388502322125564
2.683722269021485,1.100062656267747
1.1917068886965363,0.07667596259969969
2.7768162134549432,0.9660861071177462
-0.6600362329781106,4.250984695493011
4.065628607713979,0.5066421792644358
3.805862987825644,0.16628172039587544
2.143848690348353,-0.5852931186204985
3.3139103807265724,0.8403021373465924
2.8948542716382173,-0.8479700308881123
1.1390880084179584,-0.0006304599094358913
1.6416236407987554,-2.571195605115645
-0.9890931886378358,3.7302923979974265
2.7598989539815144,0.22576109026072788
3.7906057070982557,0.15084635392749007
2.383099196830625,0.13181798538303632
2.9362750939005005,1.0728761380340412
1.8715488992873333,0.08657582573390857
0.7397143993439967,-1.5991291447844174
1.793809232864477,-1.1743271036718783
1.8881111915049849,0.9923359862107984
1.3101724129772527,0.6894737799895323
2.3516777017489674,1.2956812672699585
2.9585239361310514,0.2891249987142835
-0.8555481335149655,3.8296401343760076
2.4600284128537546,0.8906759584313297
2.342796300612161,-0.7882927691927983
1.6362125466766022,-0.12310161374169971
0.4307944032353086,-1.7889149953428398
4.8654450684909305,-1.4739074491389499
3.4555241727974937,-0.7798279490412224
2.1735546633159752,-2.2822375755198046
4.039686087785237,0.4968827216390594
1.9950292429028353,-1.7965007586445187
1.757317094378144,0.3581291975283567
1.9193626692122803,-2.5717308208689045
1.3012872959668076,1.609133674022618
2.034428078661427,2.9161748939558816
1.162759780656185,2.277553460026658
1.1371849342032199,-3.2146564673848887
0.4996883197767967,2.3005462887326176
2.341868177632386,2.047491330492775
2.9436247413150816,-3.9913969446849613
-0.701287249542902,3.775562809543431
0.7390674683878039,-1.0593754043906387
2.3428400574639614,2.309048847113329
1.2349076513043673,-0.8227463674462027
4.457619820663989,-0.32863053824004496
0.8420374923598777,1.7630006237670048
5.649725472070162,0.4272686133845808
2.101083743093552,-1.8912254938750748
0.739714399343998,-1.5991291447844187
2.523974624664623,-1.0023909141000202
1.9194565917980593,0.029826608581540716
1.7474185218526797,1.0602394543242926
2.21822957508672,-0.23963548261595224
2.816959972471158,0.9194593197679056
1.3111785839672556,2.2148730819073297
2.303262290684913,-0.4192349238527749
1.8254353757307993,-0.007078080484767194
3.6774269052405852,2.4089858086031217
2.7712355283915313,-0.28408461352153697
2.301228459367167,-1.0688877565590382
2.367463744867299,0.6679311279864393
-0.0021893804811134207,3.533115953804903
4.298672002829391,1.0156273917671403
2.7488861727981195,0.19820275006703997
-1.4696826007445765,4.555451256407899
0.5485217456310123,1.6443865412570307
2.518258659446533,0.3347499849783311
1.9120145625008051,-0.5341330156849595
-0.407652761121192,2.765090264859003
4.602870772661904,0.5768792120489178
0.2712864407079131,0.8225081304994636
2.8303667975957167,0.1313328353343546
1.6933507926017675,2.5668987525332563
2.306468987450727,-0.5468738579591438
